category,songid,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Soul,1wZAaGMT6gnaCqck7dwjKv,47,0.518,0.878,5,-4.693,0.0341,0.00193,4.00E-06,0.0865,0.961,140.991
Soul,0lNvrXhFOCbHXmxNLGIC7q,58,0.513,0.826,8,-8.407,0.0574,0.555,3.50E-05,0.366,0.551,94.582
Soul,4ZMofBIe1948b23GZJriAd,57,0.457,0.475,7,-8.985,0.0437,0.6,2.00E-06,0.637,0.665,122.122
Soul,14OSsU1aoidcM87WCeA24o,28,0.727,0.828,0,-6.651,0.0485,0.312,0,0.63,0.921,124.093
Soul,63hpztzIrhGS6iPNe1r0qV,54,0.479,0.131,0,-12.936,0.0374,0.874,2.00E-06,0.115,0.144,129.181
Soul,42PyxnviKRfOa8z39g8aZj,17,0.28,0.72,1,-9.668,0.111,0.403,1.00E-06,0.394,0.807,202.523
Soul,37r6i0GTqgR05rGe5wNhmp,66,0.753,0.9,11,-1.866,0.0322,0.26,0.000102,0.165,0.967,119.72
Soul,3OZmwgYP0RFTjb2t6GtGBG,34,0.488,0.441,2,-6.607,0.0395,0.122,4.00E-06,0.135,0.422,105.339
Soul,4ydUCFOl9Cvhh71RaqO6Rz,45,0.453,0.0678,2,-12.418,0.0418,0.943,0,0.0809,0.249,93.548
Soul,3gP5iYm2qQlz8LDJUm4suS,42,0.752,0.64,4,-9.586,0.0301,0.465,3.00E-06,0.161,0.652,141.071
Soul,64s75Jxg5DILfpihY7q56H,67,0.847,0.64,0,-6.476,0.0636,0.175,0.393,0.0844,0.451,112.996
Soul,3EN9HHihu5CtBWhcNi7Wa3,44,0.622,0.33,11,-10.629,0.0346,0.68,0.104,0.107,0.523,137.776
Soul,1TN1kv9wbaN2odn0Aou19A,31,0.777,0.625,11,-4.865,0.0339,0.0583,0.000179,0.0953,0.789,123
Soul,2xnIFEOXHXlzIyJN0itwBX,44,0.475,0.546,10,-7.14,0.0399,0.357,5.60E-05,0.33,0.493,183.895
Soul,6WwJgvcDPsZZzjc2cw5mUd,49,0.477,0.208,7,-12.092,0.0986,0.894,1.20E-05,0.699,0.38,171.208
Soul,0SpVbtssPegVSizgGVpJ3o,53,0.832,0.788,11,-4.024,0.0993,0.0192,0,0.0571,0.958,115.98
Soul,5fuuY2RhqtHbBh6mf792NV,47,0.76,0.703,4,-5.318,0.0454,0.0861,0.000546,0.135,0.429,113.328
Soul,0ntPwZuJ7ChJzKd1xDcbgg,59,0.529,0.439,0,-8.807,0.0288,0.00877,0.545,0.0455,0.595,154.955
Soul,0i38ukkDaXt4bCP0osIbz0,41,0.609,0.665,7,-9.866,0.0312,0.285,2.00E-06,0.0519,0.86,96.98
Soul,6ZXOOG0wpmDeY8nrv6vrrY,46,0.207,0.377,9,-6.988,0.0286,0.95,0.000821,0.227,0.163,88.065
Soul,4zpnQXLv2AILl8XKURmcHK,28,0.707,0.53,6,-18.634,0.0511,0.543,0.0151,0.252,0.878,120.394
Soul,6XieXX0sm8e7Sfa9sNWjqm,5,0.611,0.772,9,-8.42,0.0311,0.00538,0.118,0.308,0.691,122.978
Soul,4dqecQHNaYtCtCnQ87PpOz,49,0.478,0.425,5,-11.316,0.0392,0.427,0.00116,0.0902,0.23,156.027
Soul,52BUOdNI2TneBPq4EFOtAy,60,0.479,0.591,5,-6.541,0.0416,0.746,0,0.634,0.449,98.121
Soul,0uOxpbkZfvNFTo7Ky1mDQq,44,0.549,0.606,7,-3.553,0.0454,0.0718,0.000185,0.178,0.408,85.816
Soul,0N24Ao3uRkKLbT0Cuc45gb,49,0.685,0.761,6,-5.287,0.0256,0.0145,0.000133,0.146,0.944,107.805
Soul,5NLQZeJn1bp678YiiCv8jS,46,0.653,0.204,8,-10.367,0.0522,0.891,0,0.0841,0.282,90.866
Soul,1qjrYozGqc7upUgfN776lZ,65,0.592,0.397,2,-10.81,0.0676,0.354,0.000894,0.119,0.2,150.038
Soul,4U5M6NrgEFATHAFUDFwUGN,38,0.659,0.728,10,-6.224,0.0443,0.382,0.00716,0.115,0.79,102.522
Soul,42kFGNfCDZQWnql4rSiKhT,41,0.835,0.55,10,-9.784,0.153,0.163,3.00E-05,0.0361,0.804,115.567
Soul,7yfrSTEhzhm3UtoZ5xEpzG,58,0.36,0.537,8,-5.063,0.0439,0.879,0.000427,0.14,0.235,64.693
Soul,03VdI1TvRLcyJ1eLzIXTue,0,0.399,0.799,11,-5.427,0.0493,0.377,0.0573,0.245,0.554,104.035
Soul,0qGQXQdUNwPYQadGuELgEI,60,0.488,0.228,11,-9.13,0.0429,0.686,0.00374,0.0835,0.326,80.982
Soul,7jmqTPoxOQsC2w9Cb6z78q,46,0.532,0.79,1,-7.282,0.0655,0.0617,0.00051,0.0942,0.956,91.268
Soul,62dhSmROhppvuWyeCeC730,53,0.724,0.579,10,-10.933,0.0575,0.201,0.00856,0.0724,0.835,94.92
Soul,14SLOhpvwarc1irV2ocFRd,25,0.607,0.812,5,-7.668,0.434,0.211,0,0.357,0.774,168.134
Soul,3dq91g5o0wcFKQPdpaUSlr,29,0.854,0.759,7,-5.35,0.0332,0.332,0.000377,0.099,0.847,123.908
Soul,4IeZkraJsZBhSHzUlmS1f1,41,0.804,0.701,4,-3.603,0.0882,0.365,0,0.0914,0.885,89.006
Soul,4fGKJpIktt5OxOwK5oB2or,49,0.553,0.811,10,-5.356,0.0864,0.000226,0.000145,0.0914,0.595,93.028
Soul,5hwh37sTi84MVhCBMWzhGE,72,0.477,0.242,8,-9.162,0.0529,0.928,0,0.0818,0.498,43.509
Soul,0bMEC7rKM7UFIwpKWeFlO7,7,0.408,0.58,9,-5.497,0.0519,0.162,0,0.201,0.158,109.804
Soul,2d40kroNsSMLNHMC04wQ9P,54,0.423,0.178,8,-13.218,0.0498,0.854,0,0.108,0.385,96.07
Soul,4b2bVFTra1k5B5C0E2Yp26,30,0.686,0.524,8,-9.887,0.0425,0.856,0.000186,0.589,0.849,132.42
Soul,7HRKXaKzzApunJUIOjMAup,66,0.72,0.274,1,-7.623,0.0276,0.742,0,0.11,0.182,105.921
Soul,2hB6IgnFkaBPkpTLEOCZFb,42,0.65,0.705,9,-6.501,0.0761,0.146,0.0251,0.161,0.321,103.015
Soul,0dNLnOQnyiU4rEXkI3pjhM,48,0.683,0.246,11,-9.099,0.049,0.927,3.60E-05,0.104,0.612,95.2
Soul,477bqowUBURBMe58YjxSO8,29,0.834,0.494,2,-7.493,0.0598,0.0699,3.70E-05,0.0623,0.66,78.54
Soul,1ajJsHKxOwsGYpoFGXe1QL,12,0.487,0.619,11,-8.526,0.0274,0.341,0,0.0717,0.666,105.302
Soul,1a4JG31yqWFwsFccPIxAYO,45,0.705,0.813,6,-9.408,0.0347,0.0579,0.0733,0.0502,0.86,107.169
Soul,0YoOpaGDxRwq6gFbbU8lRg,41,0.596,0.534,5,-6.41,0.0381,0.578,2.00E-05,0.117,0.731,156.036
Soul,5InaPMeIHecsyEVzTnmXfb,54,0.737,0.459,2,-5.932,0.0257,0.671,0.00384,0.147,0.515,82.978
Soul,2FUkzez1eS0xCl6eci7y6z,0,0.597,0.653,0,-6.858,0.0563,0.721,8.20E-05,0.18,0.702,118.664
Soul,4GBq8IPJieQyxwpHfLCxAx,55,0.587,0.376,10,-13.52,0.0634,0.399,3.00E-06,0.156,0.624,129.199
Soul,142iOCiiYcZxriIl7pw7ln,0,0.641,0.144,9,-17.246,0.0369,0.13,6.10E-05,0.103,0.687,119.791
Soul,667qyza2vnDFYWrTGFjf9y,49,0.327,0.406,0,-13.885,0.0597,0.431,0.00825,0.106,0.36,82.125
Soul,7LNI08YZRk67lg7KaPABfg,63,0.852,0.664,9,-5.179,0.123,0.12,0.00113,0.0737,0.152,95.815
Soul,0EtEAaIuRrxuxncjclqaKi,38,0.851,0.433,5,-7.503,0.0656,0.115,0.0028,0.142,0.627,97.995
Soul,5gRcuGu9LB5XABLoVecE5w,52,0.61,0.196,3,-16.099,0.0413,0.892,4.90E-05,0.108,0.423,160.015
Soul,094fuJ7wQRiWWsQHL0pVNK,39,0.626,0.826,1,-6.185,0.161,0.429,5.00E-06,0.0875,0.747,159.997
Soul,7BFgPPDjUrcMOGabP5o005,32,0.789,0.525,7,-12.127,0.0591,0.533,0.193,0.423,0.28,101.007
Soul,1IXa70EPedlpafPL7Ood2z,48,0.422,0.171,1,-13.864,0.0352,0.169,1.70E-05,0.127,0.404,187.002
Soul,1ejUDxhwETwwVwbWMtWzpf,50,0.681,0.77,11,-8,0.0606,0.376,7.40E-05,0.433,0.774,104.66
Soul,0p005IFxS4eFfXNk0m7jjM,45,0.717,0.662,2,-9.268,0.0319,0.264,0,0.0276,0.868,96.899
Soul,1gsw9So6M6KXjQMQM2YUP1,44,0.634,0.406,4,-10.367,0.0311,0.925,0.0218,0.149,0.255,124.021
Soul,1SqON2D7N5VeiOdT5fZE4F,41,0.519,0.837,9,-10.458,0.0905,0.245,0.107,0.922,0.574,106.23
Soul,7zz6TEDnwmmRaUcRBHZDmq,48,0.896,0.651,11,-6.725,0.0484,0.0484,0.000528,0.247,0.885,125.361
Soul,77rb1lTjC0lpUA6ylghYL6,7,0.535,0.455,9,-10.266,0.0281,0.713,8.00E-06,0.107,0.283,140.6
Soul,5WYFSYfwfUH7pv2fs6BbDD,42,0.52,0.727,10,-10.609,0.0483,0.00418,0.244,0.0615,0.777,114.665
Soul,4nKrPxu5jE3t55x5rtM55y,36,0.376,0.448,1,-10.841,0.0297,0.722,0,0.644,0.85,104.907
Soul,1TlVfFgfJUrEkSkHZMRZAG,28,0.513,0.595,7,-9.052,0.0859,0.186,0,0.107,0.509,155.398
Soul,7ctZyH4p5r1m33PxaN6CRX,43,0.532,0.679,7,-6.168,0.0274,0.00195,0,0.116,0.618,94.697
Soul,2pNQc7ivtCoOwEGJ04AwzW,40,0.569,0.678,6,-6.166,0.0715,0.358,0,0.023,0.862,101.52
Soul,28rEMH4xXl10A2u5zpDxJm,39,0.595,0.434,6,-12.597,0.0493,0.279,0.00165,0.101,0.735,83.495
Soul,69Qa7czzqraPWZgxpQN405,63,0.617,0.81,10,-6.513,0.0798,0.762,0,0.134,0.662,97.389
Soul,4BZrcJ6JI13oSNMYYzxgBS,56,0.559,0.241,5,-8.97,0.0342,0.899,4.00E-06,0.11,0.343,131.481
Soul,6ceKPDRbXoycQ0NZOHCqkZ,40,0.559,0.726,6,-4.695,0.1,0.262,0.000354,0.149,0.683,75.276
Soul,4RNVZdHBASxiuHNOKZemX6,3,0.657,0.528,6,-8.039,0.0683,0.707,0.000155,0.264,0.341,75.44
Soul,2pygzLN7fwCgeW5FNaugEm,58,0.704,0.511,10,-6.778,0.131,0.334,0.137,0.113,0.478,93.989
Soul,2bS2tETCzUmjALnXEvhOGo,52,0.598,0.678,5,-6.959,0.0249,0.0737,9.10E-05,0.203,0.918,113.756
Soul,1cA75QXzCkJYPaDw7jnDoH,11,0.87,0.645,10,-11.548,0.221,0.126,0.000106,0.0684,0.76,97.795
Soul,3m5RfNz2yxZptDy1ykhZpH,1,0.746,0.896,0,-9.495,0.0505,0.0335,0.608,0.0535,0.963,118.616
Soul,6eSmUSM5q96yrIIwKY7MwL,7,0.691,0.681,7,-7.259,0.362,0.0481,0,0.101,0.495,93.545
Soul,6dqIxn5z5nChaiQa60ecWd,38,0.638,0.67,9,-11.123,0.0617,0.0716,0.000299,0.0822,0.835,100.401
Soul,5uuJruktM9fMdN9Va0DUMl,65,0.814,0.672,9,-12.068,0.0619,0.0435,0,0.061,0.923,109.394
Soul,5mBHcJ6yNXyYGLosWkuGqv,52,0.865,0.614,6,-9.983,0.0347,0.877,0.818,0.0817,0.866,100.436
Soul,1yPWD2ZQ8kLPYJtuIWHpa6,52,0.33,0.42,4,-8.383,0.0275,0.298,0,0.124,0.751,140.327
Soul,5pAhax61Dhg6wHfkuAFDvx,46,0.508,0.694,8,-8.654,0.0744,0.106,0.000505,0.142,0.751,180.04
Soul,34ut2g7KLyXG6gTvsOSI8u,32,0.699,0.89,1,-5.554,0.057,0.184,0.0114,0.876,0.801,125.604
Soul,0BvHbF7tBHZrXr8AwCJ8Dv,0,0.715,0.936,8,-9.377,0.0438,0.193,0.0778,0.0889,0.84,123.978
Soul,2WSHKSYNRk4RQtYyg1tDWu,50,0.564,0.701,5,-4.776,0.0556,0.0785,1.50E-05,0.142,0.456,173.927
Soul,2cFCrtNuNmtNuq2tq656ns,47,0.602,0.448,9,-10.548,0.0934,0.392,0.016,0.105,0.505,119.755
Soul,06VFJ6o6ywoSdrSWMZMIoN,55,0.67,0.884,11,-2.875,0.215,0.141,0,0.291,0.536,143.778
Soul,6w78EYmzcbMPpgtBh7675D,42,0.682,0.838,1,-7.818,0.0634,0.0601,0,0.599,0.849,119.619
Soul,5R3LdtAeVTJMERuaccngRD,3,0.8,0.711,1,-7.165,0.0344,0.0774,0.000153,0.0988,0.843,114.331
Soul,2vXrsvdoIWW2WWn0YlP7Ua,2,0.564,0.396,2,-7.029,0.0562,0.521,5.80E-05,0.0991,0.587,156.929
Soul,6h4MryfLitkz2O1J46rvIN,44,0.851,0.0879,0,-13.125,0.0617,0.804,3.00E-06,0.129,0.252,129.892
Soul,0EogzYVzebG2kbwLmx8R3l,60,0.764,0.42,8,-9.916,0.0535,0.382,0.00155,0.0744,0.321,92.044
Soul,0Ay7pwWStfH00fpQlEaLFM,35,0.615,0.732,11,-8.4,0.0441,0.283,0.00213,0.213,0.88,97.297
Soul,6bPk3V91v7xEXcXBGVB2Yr,43,0.798,0.453,7,-5.859,0.0973,0.382,0.00276,0.0567,0.625,87.951
Soul,6Ph1DMQe7fcEbtPI3NZLSL,55,0.714,0.646,0,-8.402,0.0391,0.29,3.00E-06,0.256,0.962,113.983
Soul,3F3CE26SxM2xNjTnoBmSAw,35,0.575,0.465,1,-5.932,0.0609,0.205,0,0.182,0.436,119.574
Soul,4W8IEREeLldaSQyGXcZQ2I,54,0.519,0.483,9,-12.795,0.0277,0.139,0.000218,0.365,0.751,171.028
Soul,6UaocmOO1bO7YwfHv9Kqcy,63,0.579,0.477,10,-8.539,0.0367,0.127,0,0.0974,0.546,89.724
Soul,2zhfCGN6y15c4ArUHXi9g7,61,0.626,0.333,7,-11.413,0.0365,0.824,0.0103,0.107,0.335,130.835
Soul,3I3W71Hi6zFnXIeGHJuauN,0,0.535,0.678,6,-7.809,0.0437,0.164,0,0.0883,0.944,160.938
Soul,5us2QSVtG3eaEE970B0cAO,49,0.609,0.484,0,-8.933,0.029,0.262,0.00322,0.138,0.616,102.637
Soul,2ZZShiA84anlNzxjoaDROz,52,0.392,0.244,4,-11.123,0.0498,0.912,0.000284,0.0715,0.537,176.019
Soul,4jI3sxuP0AbvW1Hcdf2hA8,47,0.422,0.726,4,-4.196,0.205,0.513,0.00018,0.141,0.739,171.791
Soul,6WtQ5gKWzVW1MxiEbeCtoi,53,0.627,0.772,5,-6.406,0.125,0.00818,0,0.362,0.479,178.005
Soul,1Mxx5BNUnUmVESTaPgblt2,15,0.452,0.579,2,-11.085,0.0476,0.0153,0.893,0.637,0.927,84.615
Soul,3qXXkK1Zuec7Kl900Kd2kj,1,0.596,0.847,4,-8.608,0.0599,0.474,0.00435,0.136,0.691,103.736
Soul,5KCmbziDqPZkkBrtkI3CbZ,46,0.646,0.157,7,-11.208,0.0383,0.852,4.00E-06,0.151,0.378,120.365
Soul,5bTF0ISh7vBiaxC83cNJMB,31,0.574,0.284,3,-9.087,0.0363,0.859,0,0.114,0.655,68.07
Soul,2TcmBW8TPIYSz61sDBblhs,43,0.714,0.728,1,-4.813,0.128,0.224,0,0.264,0.69,90.041
Soul,7u8LNgkrmUXGT6JEwiy8Ia,21,0.535,0.469,4,-9.793,0.072,0.475,5.10E-05,0.104,0.411,79.264
Soul,4HfY87hxvIVCCLhNlQ59M9,37,0.67,0.813,0,-5.064,0.0685,0.162,0.000382,0.315,0.859,114.219
Soul,23chygECXqQIz7l80H87lS,6,0.798,0.894,4,-6.124,0.0474,0.128,0.000142,0.0749,0.974,133.551
Soul,2I6Jfs4VsWwpo3SI0yMEVz,42,0.591,0.732,3,-6.88,0.059,0.153,0,0.0897,0.717,107.246
Soul,1NZQLY50Fa7RpdRFFu62xb,43,0.582,0.341,3,-10.504,0.0501,0.586,4.40E-05,0.0589,0.385,124.778
Soul,33tK6XeNplouDAfeDUF0iF,28,0.55,0.863,10,-3.881,0.0536,0.125,0.000236,0.13,0.764,155.013
Soul,6yJeBJVnxWxLwgu0uOxelI,36,0.51,0.509,1,-8.768,0.188,0.364,0,0.339,0.635,164.896
Soul,3WVfcbvBQBj0DIIRzGoDg0,8,0.627,0.745,2,-8.285,0.168,0.17,0,0.144,0.573,85.49
Soul,0y2oovbemx1dqFktO14bGo,34,0.719,0.733,9,-6.482,0.034,0.148,0.0117,0.0548,0.904,149.149
Soul,255TTKJjoyiLYixY0MDbID,67,0.803,0.604,5,-9.559,0.126,0.593,0.00198,0.189,0.546,145.994
Soul,0AJ8aevDRJQQM6Da0lXj6k,51,0.674,0.418,9,-10.154,0.0381,0.381,4.00E-06,0.082,0.376,130.002
Soul,5bSgarDpObM6V8PJcXo9pz,49,0.609,0.667,5,-13.409,0.0329,0.266,0.125,0.143,0.956,104.157
Soul,5cDylrPWlV0A3XbX5fRTrd,57,0.688,0.411,11,-9.343,0.0498,0.308,5.00E-06,0.0686,0.858,80.699
Soul,2oxFYjDFaJ1ph1vO04EsZw,43,0.793,0.47,9,-6.321,0.0636,0.316,0.0381,0.101,0.702,98.24
Soul,5vuWc0lyXIpIXDe7uB4DSU,39,0.824,0.495,7,-6.111,0.0485,0.192,0.00434,0.122,0.632,121.144
Soul,105PDCSRSsFPoTPxBI0M92,36,0.666,0.76,9,-8.506,0.0367,0.0228,0.000233,0.215,0.886,104.244
Soul,6ZFMq8W8dyUbTee0GDb08X,10,0.876,0.694,11,-7.297,0.0611,0.133,8.00E-06,0.0694,0.916,125.081
Soul,5SBHtn0A0Mp2JoS6Tdgzds,39,0.727,0.59,10,-13.956,0.258,0.18,1.90E-05,0.172,0.626,101.24
Soul,1JiysoiAbtAFxI7kt0lw3n,36,0.542,0.437,4,-8.095,0.0402,0.885,1.00E-06,0.0929,0.256,80.082
Soul,6PN51jW5TJ4XOFMO41lc6h,56,0.556,0.434,7,-9.548,0.0363,0.407,0.00545,0.104,0.502,147.507
Soul,3AA9MHV24HVYiPFQcpty3r,19,0.643,0.612,1,-11.124,0.054,0.304,0,0.0673,0.733,119.408
Soul,3nG0fqgfZvl5iwdFC2LlLZ,61,0.48,0.404,4,-7.807,0.0334,0.703,0,0.0559,0.388,139.338
Soul,0ykMehcHOKSjVb5hT56iQO,41,0.672,0.615,11,-12.303,0.05,0.212,0.00173,0.103,0.692,119.287
Soul,1cdRKJlpHp273rwdqMRLOr,46,0.795,0.603,7,-7.469,0.0396,0.317,3.00E-06,0.172,0.926,102.482
Soul,1kR8zUFIRLXpk1v9aC2VcA,46,0.692,0.89,6,-7.37,0.0577,0.425,0,0.118,0.8,131.214
Soul,5fVF22MwGwAiRBbuMDJf1u,40,0.605,0.796,9,-7.542,0.0405,0.42,1.20E-05,0.417,0.661,120.709
Soul,0iLxgCPgxMTYlduL6ks3zY,45,0.576,0.211,2,-11.718,0.0364,0.794,0,0.221,0.245,120.313
Soul,5eZbYZWeB8bsYwU09TMNtq,45,0.451,0.32,7,-13.475,0.0456,0.728,5.20E-05,0.12,0.264,145.717
Soul,6TUkFvsMPqDISe9R4g8qY0,38,0.895,0.752,1,-6.097,0.242,0.0132,0,0.734,0.498,100.021
Soul,4qpFpk7lwKv8MU8TSmiJl4,9,0.641,0.61,1,-8.023,0.186,0.107,0.000723,0.0484,0.808,97.928
Soul,6w9g12jpHCPCuvYVX7vLLG,48,0.697,0.899,4,-4.38,0.105,0.302,5.00E-06,0.168,0.752,118.116
Soul,5GAbwzE1WwxyCfQmngH2Nk,42,0.675,0.424,6,-8.274,0.0465,0.506,0.0332,0.102,0.646,131.956
Soul,7mTXXQLhBp3W0UCx4bLfYf,38,0.597,0.422,5,-7.092,0.0509,0.561,0,0.0783,0.487,136.706
Soul,15WffTVeMlHcVDInPkT4w5,48,0.749,0.659,6,-5.428,0.108,0.14,5.20E-05,0.124,0.34,119.981
Soul,6LzsF8g3MnyspvcPvlBcC3,43,0.699,0.515,0,-10.325,0.0669,0.145,0.094,0.102,0.639,75.988
Soul,28VGzglgot1gVkwg7EuUbL,45,0.705,0.207,7,-10.397,0.0564,0.561,0,0.103,0.249,60.406
Soul,7M5sW0umyrwHefngejY7uk,41,0.607,0.299,2,-11.254,0.165,0.858,1.50E-05,0.103,0.317,86.974
Soul,5mkpRcKJW7E9vlDoRJGxr9,47,0.427,0.364,7,-7.428,0.0313,0.479,0,0.098,0.39,159.07
Soul,3lQ8BST2eefzk8nLuUQmlC,58,0.386,0.324,5,-9.427,0.0377,0.771,2.00E-06,0.0925,0.155,85.928
Soul,1LtJ3tdHHxeV8mQ4hhFLCB,45,0.768,0.268,2,-14.208,0.161,0.734,0.201,0.258,0.145,124.896
Soul,2y1OeCkj7zUjxDmrvZQcvD,24,0.515,0.725,10,-7.826,0.121,0.411,0,0.0957,0.701,172.501
Soul,0RDm6nifR4k5mHUpX3ZDq7,38,0.399,0.686,0,-7.367,0.0596,0.0666,0.00387,0.122,0.549,110.658
Soul,7knfJXSPFb0UKqivqekkY3,36,0.592,0.841,5,-7.77,0.0764,0.0213,0.00885,0.0552,0.685,122.492
Soul,10Js7dF2BsOKtf9SJeKEYF,35,0.523,0.283,0,-11.169,0.0812,0.928,0,0.62,0.714,163.648
Soul,3NPQ8ruK1DabDtxaRPoTQz,47,0.56,0.841,10,-4.674,0.101,0.223,0.495,0.66,0.468,80.257
Soul,1PheCxmNb4A4d0LhW3ZtQp,42,0.756,0.875,0,-6.089,0.0618,0.0857,0,0.316,0.8,120.468
Soul,1oceczGYtbN9bsTOKBGj0R,42,0.908,0.435,7,-8.995,0.0815,0.0385,0.004,0.123,0.75,99.974
Soul,2HmDUChXNxLdDprkDSlPyQ,45,0.709,0.833,11,-3.944,0.0728,0.00273,0.000575,0.102,0.766,179.887
Soul,1Jn7f2q7pgHVO5TpKs5W5H,31,0.435,0.216,7,-8.861,0.0316,0.958,0.00089,0.148,0.3,102.251
Soul,14rTFBs1cCkOBp5JPUrJhw,56,0.559,0.656,9,-8.699,0.0469,0.257,0.000171,0.2,0.671,79.638
Soul,3oeGNFcvPjFpwZHuLj1t9Y,44,0.514,0.163,9,-17.067,0.031,0.913,0.000729,0.147,0.63,89.967
Soul,14KmgxmGFECm8DKagcu23k,33,0.455,0.301,5,-10.717,0.0842,0.486,8.60E-05,0.0877,0.613,171.226
Romance,2gSyc23Hua25fqSFpgAh6W,69,0.522,0.676,5,-3.571,0.16,0.274,0,0.134,0.754,67.427
Romance,2uUBR5GPnWPGnslVkM1Blw,37,0.107,0.0404,9,-25.179,0.0433,0.922,0.927,0.105,0.0319,83.107
Romance,4bRniHgokYQNWeFTbkLIos,49,0.598,0.515,5,-4.695,0.0363,0.772,5.00E-06,0.164,0.377,117.762
Romance,1RP5GLcf5Q6AFDypidY7dH,2,0.687,0.644,0,-5.218,0.0462,0.000157,9.00E-06,0.156,0.327,146.05
Romance,1raqSylur44QhswyqNsBxh,37,0.0959,0.00665,9,-32.248,0.0487,0.97,0.238,0.0549,0.0625,88.202
Romance,2mM0jOwp6OnJOwFr1TmgMg,33,0.358,0.255,8,-21.766,0.0418,0.963,0.902,0.121,0.537,112.317
Romance,2IJRqE4cjMYT9Osiw967Wo,45,0.359,0.229,2,-7.818,0.0271,0.966,0.000536,0.178,0.191,86.782
Romance,53QF56cjZA9RTuuMZDrSA6,70,0.585,0.303,4,-10.058,0.0398,0.694,0,0.115,0.144,136.703
Romance,6WCejh5wPX3OHgpdT6jvn4,53,0.446,0.388,4,-6.201,0.0405,0.814,0,0.119,0.592,175.154
Romance,1Q9JMojxHHF6JbEJAKJLgj,49,0.191,0.0946,10,-25.59,0.0365,0.99,0.933,0.101,0.352,110.502
Romance,5VwKEmrYEN5eAPvWqrrKS2,63,0.262,0.466,2,-9.785,0.0341,0.0621,0.0273,0.0913,0.248,85.522
Romance,2vaPBRffJaH2mKz7Jb20Nl,26,0.248,0.0278,8,-25.461,0.0373,0.989,0.896,0.12,0.0382,67.425
Romance,6aXGgKVRGXlMqQYCIQqo4s,67,0.653,0.433,11,-10.487,0.0295,0.0901,0.00394,0.0765,0.591,146.097
Romance,3QAKcyy6ZHoxfFkzazTMqI,51,0.491,0.553,1,-4.764,0.0275,0.426,1.00E-06,0.0867,0.274,139.964
Romance,5MoDQWMDMaAGDEiWsJfeCi,67,0.526,0.358,4,-7.239,0.0243,0.525,0,0.0942,0.383,78.988
Romance,5eZhOzQ0vo50hpyNaThphr,6,0.241,0.0553,1,-24.446,0.0358,0.929,0.831,0.0807,0.3,70.707
Romance,2fHAMs5LaNXB4zYfujV9uP,42,0.398,0.419,9,-11.511,0.0305,0.511,0.00388,0.125,0.505,126.641
Romance,6Vs6MWn18w9svZphShwcOq,47,0.66,0.649,2,-4.928,0.0445,0.365,0,0.158,0.455,85.974
Romance,3nAAVAOwR8RczMP7MAoYiU,14,0.227,0.34,7,-9.377,0.0297,0.79,0.00021,0.106,0.127,94.381
Romance,4xqw8JSmfNdHLCuT23pHiv,56,0.492,0.845,2,-5.686,0.0442,0.0297,0.00121,0.209,0.507,86.988
Romance,49EwpnNNoyCeATcJKI3A4G,51,0.11,0.0438,7,-20.501,0.0442,0.965,0.383,0.262,0.0369,80.955
Romance,0X8m5yVbH4inz2EHF4cUCe,45,0.416,0.245,10,-11.982,0.0307,0.949,0.00143,0.103,0.21,100.764
Romance,2bbhyUWJ5VjdfI3P4PRLu2,55,0.49,0.193,11,-9.544,0.0421,0.862,1.00E-05,0.113,0.186,89.154
Romance,7LJDzkXrC6bKthURJ1I4pL,62,0.567,0.745,7,-4.877,0.0722,0.136,3.70E-05,0.0639,0.337,137.984
Romance,3Nf8oGn1okobzjDcFCvT6n,66,0.438,0.606,7,-6.549,0.0305,0.3,4.00E-06,0.0754,0.268,133.822
Romance,6wJhz2jABaX2oMChhGy39Y,58,0.642,0.289,9,-9.918,0.0367,0.669,0,0.18,0.388,84.996
Romance,5iUzEn2QzBW0KEWNQO1KQC,47,0.258,0.0971,0,-13.002,0.0302,0.94,0,0.122,0.0798,65.346
Romance,6Nq8YtPAHuL1outooeiFde,68,0.503,0.47,0,-8.006,0.0257,0.291,0,0.396,0.331,108.486
Romance,0cPa96zXRs2LVuNIqu06oj,43,0.373,0.346,7,-15.292,0.262,0.601,0,0.0916,0.519,200.174
Romance,1CymC5LJxfPzPHqEx4FkiW,34,0.13,0.107,2,-21.869,0.0443,0.942,0.879,0.122,0.0509,93.846
Romance,4a00SVbdG6saNqRJlC4XKQ,67,0.573,0.333,10,-10.763,0.406,0.322,0,0.076,0.4,75.919
Romance,46n2EGFnPC3tzWCN1Aqe26,65,0.55,0.587,2,-6.279,0.0329,0.354,0,0.128,0.459,165.975
Romance,2hNK4bTIEQXbzdqASri9Px,4,0.604,0.842,5,-7.401,0.032,0.111,0.00543,0.0978,0.695,98.696
Romance,1mIUHTeNnnJIgM6CgvlPph,39,0.408,0.34,0,-7.021,0.0322,0.881,4.00E-06,0.127,0.297,130.357
Romance,37DF5ZUJgpRBbIXrnxKlHx,35,0.533,0.263,11,-9.562,0.0286,0.831,1.30E-05,0.117,0.125,68.081
Romance,30BsewEJZPxfuLNAlZPFje,73,0.63,0.44,2,-7.186,0.0249,0.822,4.00E-06,0.0926,0.338,98.082
