"","songid","category.x","popularity.x","danceability.x","energy.x","key.x","loudness.x","speechiness.x","acousticness.x","instrumentalness.x","liveness.x","valence.x","tempo.x","X","song_title","artist_name","popularity.y","danceability.y","energy.y","key.y","loudness.y","speechiness.y","acousticness.y","instrumentalness.y","liveness.y","valence.y","tempo.y","category.y"
"2469","6jLsYKGOBRBRvdowIzuyUf","Hip-Hop",67,"0.4",0.724,8,-6.064,0.253,0.375,0,0.0927,0.441,96.782,5508,"All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version]","Jay Park",67,0.4,0.724,8,-6.064,0.253,0.375,0,0.0927,0.441,96.782,"Hip-Hop"
"2470","6JvfBzqZmSiEG5MjM7OcSY","Hip-Hop",66,"0.637",0.503,1,-6.927,0.336,0.713,0.000113,0.109,0.658,81.061,5857,"Diddy Bop (feat. Cam Obi & Raury)","Noname",66,0.637,0.503,1,-6.927,0.336,0.713,0.000113,0.109,0.658,81.061,"Hip-Hop"
"2471","6JVmWFHarvs7g5TGuPHmZj","Rock",44,"0.531",0.633,6,-6.612,0.031,0.0119,0.682,0.0859,0.0399,124.969,7541,"After the Smoke Clears","If These Trees Could Talk",44,0.531,0.633,6,-6.612,0.031,0.0119,0.682,0.0859,0.0399,124.969,"Rock"
"2472","6JzCO4ZzxAXhY86vTcqM1Q","Electronic/Dance",65,"danceability",0.87,10,-5.075,0.056,0.0639,0,0.161,0.444,122.031,4774,"Desire - Gryffin Remix","Years & Years",65,0.556,0.87,10,-5.075,0.056,0.0639,0,0.161,0.444,122.031,"Electronic/Dance"
"2473","6K07Ahf6V7CAQn0ikrOztl","Hip-Hop",59,"0.461",0.761,1,-5.785,0.332,0.25,0,0.681,0.588,87.318,5517,"So Appalled","Kanye West",59,0.461,0.761,1,-5.785,0.332,0.25,0,0.681,0.588,87.318,"Hip-Hop"
"2474","6K7wB7VNOJMWFrRrfAhAxo","Hip-Hop",46,"0.42",0.881,1,-5.781,0.394,0.00581,0,0.147,0.549,144.545,5513,"Enter The Void (feat. Ab-Soul)","Joey Bada$$",46,0.42,0.881,1,-5.781,0.394,0.00581,0,0.147,0.549,144.545,"Hip-Hop"
"2475","6k8tj2WkrVfqfbCHDauUnR","Hip-Hop",49,"0.876",0.523,10,-10.04,0.27,0.109,0,0.102,0.377,144.885,5856,"100k","Tarro",47,0.876,0.523,10,-10.04,0.27,0.109,0,0.102,0.377,144.885,"Hip-Hop"
"2476","6KGXbG5wEb6WlIFAGKDQh0","Rock",57,"0.268",0.588,8,-4.134,0.0311,0.169,0.00204,0.156,0.0746,103.773,7722,"Still Loving You","Scorpions",57,0.268,0.588,8,-4.134,0.0311,0.169,0.00204,0.156,0.0746,103.773,"Rock"
"2477","6kig1UFggPUyZBCvXD3Wod","Hip-Hop",85,"0.914",0.507,2,-10.784,0.164,0.0855,0.0254,0.0797,0.199,123.956,5810,"No Complaints","Metro Boomin",83,0.914,0.507,2,-10.784,0.164,0.0855,0.0254,0.0797,0.199,123.956,"Hip-Hop"
"2478","6KjbNLbRjuoa8rEq5yNA6H","Pop",79,"danceability",0.514,0,-10.772,0.0465,0.0121,8.5e-05,0.385,0.34,100.035,3582,"Honest","The Chainsmokers",78,0.673,0.514,0,-10.772,0.0465,0.0121,8.5e-05,0.385,0.34,100.035,"Pop"
"2479","6kjQysvjECur5GYJ0e9Uo5","Electronic/Dance",66,"0.683",0.61,7,-7.093,0.0485,0.287,3e-06,0.166,0.418,114.909,4817,"Obvious","Eden Prince",66,0.683,0.61,7,-7.093,0.0485,0.287,3e-06,0.166,0.418,114.909,"Electronic/Dance"
"2480","6KKcey1w86oP0qxN8frbfD","Rock",62,"0.788",0.38,10,-15.179,0.0346,0.811,0.906,0.102,0.894,138.205,7469,"Green Onions (45 version)","Booker T. & the M.G.s",62,0.788,0.38,10,-15.179,0.0346,0.811,0.906,0.102,0.894,138.205,"Rock"
"2481","6kL5KS38LCR96cNfbfsb6u","Electronic/Dance",55,"0.536",0.842,7,-5.548,0.0685,0.00342,0.007,0.11,0.0969,140.013,4644,"In Your Arms","NERVO",54,0.536,0.842,7,-5.548,0.0685,0.00342,0.007,0.11,0.0969,140.013,"Electronic/Dance"
"2482","6kOuf7XvnwkOKfzchphtqg","Hip-Hop",53,"0.697",0.633,2,-7.1,0.145,0.38,0,0.0709,0.712,66.814,5720,"Afro Girl","Dotman",53,0.697,0.633,2,-7.1,0.145,0.38,0,0.0709,0.712,66.814,"Hip-Hop"
"2483","6kS0hxC8CEWwqIOEoxqhRF","Rock",45,"0.504",0.633,7,-6.804,0.036,0.008,1.6e-05,0.32,0.185,155.005,7682,"Hangman","Selfish Things",47,0.504,0.633,7,-6.804,0.036,0.008,1.6e-05,0.32,0.185,155.005,"Rock"
"2484","6KSo1lI5GUtlvksaDWM7ZO","Electronic/Dance",62,"0.675",0.811,0,-6.966,0.0629,0.00301,0.0413,0.126,0.261,126.023,4417,"Missing You","Boston Bun",65,0.675,0.811,0,-6.966,0.0629,0.00301,0.0413,0.126,0.261,126.023,"Electronic/Dance"
"2485","6KUb3CdxJukHihlPiDWw8V","Pop",27,"danceability",0.954,8,-5.728,0.044,0.00359,0.862,0.0896,0.765,104.115,3752,"Funky So-And -So","Various Artists",27,0.612,0.954,8,-5.728,0.044,0.00359,0.862,0.0896,0.765,104.115,"Pop"
"2486","6kZFIsYCBeuH0f1zGk1UoM","Rock",66,"0.461",0.734,1,-9.379,0.0374,0.00079,0.00554,0.22,0.41,120.55,7272,"Simple Man","Lynyrd Skynyrd",66,0.461,0.734,1,-9.379,0.0374,0.00079,0.00554,0.22,0.41,120.55,"Rock"
"2487","6KzmtxSB9xie30mcQlZ6wD","Pop",2,"danceability",0.865,11,-3.236,0.0332,0.164,0,0.187,0.252,81.895,3451,"Wrong","Depeche Mode",3,0.515,0.865,11,-3.236,0.0332,0.164,0,0.187,0.252,81.895,"Pop"
"2488","6l3iEDNEyAm9AM5MSjvLkm","Pop",73,"danceability",0.522,5,-4.111,0.152,0.136,0,0.0422,0.751,180.039,3384,"So Much More Than This","Grace VanderWaal",76,0.742,0.522,5,-4.111,0.152,0.136,0,0.0422,0.751,180.039,"Pop"
"2489","6ldrrA9dkZjIrX4wUOXTz2","Electronic/Dance",71,"0.659",0.971,3,-3.818,0.0527,0.0037,0.0129,0.0926,0.343,126.014,4363,"Viento","Gianluca Vacchi",71,0.659,0.971,3,-3.818,0.0527,0.0037,0.0129,0.0926,0.343,126.014,"Electronic/Dance"
"2490","6lFUdRItQEsEuD7dSINL47","Rock",70,"0.54",0.661,3,-5.534,0.0381,0.0765,0,0.125,0.509,90.012,7306,"Follow You","Bring Me The Horizon",69,0.54,0.661,3,-5.534,0.0381,0.0765,0,0.125,0.509,90.012,"Rock"
"2491","6lGDi6YuuRJ1PDqRPEfh81","Electronic/Dance",42,"danceability",0.965,8,-3.973,0.249,0.00288,0.377,0.878,0.335,125.998,4359,"Tequila Nites","Michael Woods",41,0.638,0.965,8,-3.973,0.249,0.00288,0.377,0.878,0.335,125.998,"Electronic/Dance"
"2492","6LgK9YcHXOV7i3KBCJ8rz6","Electronic/Dance",48,"0.812",0.619,2,-7.127,0.0478,0.0106,0.865,0.1,0.624,120.018,4741,"Your Style - Maya Jane Coles Remix","Maceo Plex",50,0.812,0.619,2,-7.127,0.0478,0.0106,0.865,0.1,0.624,120.018,"Electronic/Dance"
"2493","6lkzLlHLfUqnMpoWtPowGd","Electronic/Dance",30,"0.365",0.426,3,-12.307,0.0353,0.99,0.863,0.107,0.0782,101.243,4181,"Dreams in Colour","Helena Hauff",30,0.365,0.426,3,-12.307,0.0353,0.99,0.863,0.107,0.0782,101.243,"Electronic/Dance"
"2494","6LoiowYf7CfZbqPJqZL9fe","Electronic/Dance",39,"0.765",0.982,6,-8.765,0.0573,0.00134,0.232,0.0956,0.775,122.998,4408,"Make Em Dance - Original Mix","CamelPhat",47,0.765,0.982,6,-8.765,0.0573,0.00134,0.232,0.0956,0.775,122.998,"Electronic/Dance"
"2495","6LoSKNsYkRQbyuiReooMjG","Rock",60,"0.445",0.575,5,-8.342,0.044,0.135,4e-06,0.122,0.22,177.365,7546,"Sister Christian","Various Artists",59,0.445,0.575,5,-8.342,0.044,0.135,4e-06,0.122,0.22,177.365,"Rock"
"2496","6lPhnamoOdxOg7jQ3gSWOa","Electronic/Dance",49,"0.79",0.839,0,-5.926,0.0351,0.0158,0.85,0.35,0.113,121.98,4810,"Morning Dew - Radio Mix","Nora En Pure",49,0.79,0.839,0,-5.926,0.0351,0.0158,0.85,0.35,0.113,121.98,"Electronic/Dance"
"2497","6lptBl2N4TFnMMcYlJ3os5","Rock",51,"0.231",0.824,6,-4.688,0.0483,0.112,3e-05,0.99,0.408,138.531,7787,"I Still Think About You","Danger Danger",51,0.231,0.824,6,-4.688,0.0483,0.112,3e-05,0.99,0.408,138.531,"Rock"
"2498","6LqTX4iiSCEQZxFTOmuYPQ","Rock",53,"0.387",0.238,0,-13.496,0.0339,0.878,0.000715,0.194,0.263,115.354,7274,"Beth","KISS",53,0.387,0.238,0,-13.496,0.0339,0.878,0.000715,0.194,0.263,115.354,"Rock"
"2499","6lV2MSQmRIkycDScNtrBXO","Pop",77,"danceability",0.867,6,-4.285,0.116,0.11,0,0.0368,0.376,93.033,3710,"Airplanes (feat. Hayley Williams of Paramore) - Explicit Album Version","B.o.B",77,0.66,0.867,6,-4.285,0.116,0.11,0,0.0368,0.376,93.033,"Pop"
"2500","6M7bXLGi2e3QKHLwZTTmEN","Pop",55,"danceability",0.74,7,-2.874,0.0325,0.00798,0.000932,0.283,0.399,89.869,3330,"Twilight","Cover Drive",55,0.543,0.74,7,-2.874,0.0325,0.00798,0.000932,0.283,0.399,89.869,"Pop"
"2501","6mDTcLsheIzu5tvaF25kl4","Electronic/Dance",20,"0.607",0.536,0,-6.735,0.0927,0.113,0,0.0812,0.461,100.027,4133,"It Aint Me","Kygo",22,0.607,0.536,0,-6.735,0.0927,0.113,0,0.0812,0.461,100.027,"Electronic/Dance"
"2502","6mfkHv00I6jhHIn7EWHJ2N","Rock",58,"0.634",0.93,2,-2.793,0.056,0.0944,0.000317,0.134,0.706,108.012,7086,"Just A Girl","No Doubt",57,0.634,0.93,2,-2.793,0.056,0.0944,0.000317,0.134,0.706,108.012,"Rock"
"2503","6MgCreE5wr251IOTbTgirt","Electronic/Dance",40,"0.755",0.566,5,-4.921,0.0359,0.0586,3e-06,0.103,0.416,149.968,4036,"Getaway - Radio Edit","Helena Legend",40,0.755,0.566,5,-4.921,0.0359,0.0586,3e-06,0.103,0.416,149.968,"Electronic/Dance"
"2504","6MjiVEJy1YVuJNFu72OH61","Pop",64,"danceability",0.919,0,-3.769,0.0381,0.00264,4.1e-05,0.062,0.716,119.002,3442,"Bad Romance","Lady Gaga",64,0.695,0.919,0,-3.769,0.0381,0.00264,4.1e-05,0.062,0.716,119.002,"Pop"
"2505","6mKrkYPZ5j8XQEn18KN2Jc","Rock",47,"0.708",0.924,4,-4.264,0.0404,0.0814,0,0.669,0.822,128.909,8186,"Uptown Girl","Billy Joel",48,0.708,0.924,4,-4.264,0.0404,0.0814,0,0.669,0.822,128.909,"Rock"
"2506","6mkVM6lC1Lu6mlAQcpJKrt","Rock",43,"0.524",0.751,3,-8.035,0.0388,0.17,0.000478,0.308,0.477,82,7754,"Ticket To The Moon","Casanova",43,0.524,0.751,3,-8.035,0.0388,0.17,0.000478,0.308,0.477,82,"Rock"
"2507","6MmcXmpXBeqY640DLNHPKW","Pop",57,"danceability",0.85,8,-3.84,0.26,0.023,0,0.157,0.562,124.983,3261,"Good Times - feat. Jodie Connor","Roll Deep",57,0.65,0.85,8,-3.84,0.26,0.023,0,0.157,0.562,124.983,"Pop"
"2508","6MszGZxe52sc4owTmjp0O9","Hip-Hop",66,"0.862",0.642,6,-13.652,0.101,0.102,0,0.272,0.762,99.201,5156,"Hip Hop Hooray","Naughty By Nature",62,0.862,0.642,6,-13.652,0.101,0.102,0,0.272,0.762,99.201,"Hip-Hop"
"2509","6MvGz9TuT9exMFmd6PoNso","Rock",55,"0.25",0.334,9,-7.882,0.0342,0.756,1.9e-05,0.087,0.0708,149.946,7916,"My Immortal - Band Version","Evanescence",55,0.25,0.334,9,-7.882,0.0342,0.756,1.9e-05,0.087,0.0708,149.946,"Rock"
